ticker,date,open,close
1617.T,2026-07-15,46860.0,46770.0
1617.T,2026-07-16,46350.0,46530.0
1617.T,2026-07-17,46730.0,46960.0
1617.T,2026-07-21,47210.0,47190.0
1618.T,2026-07-15,32710.0,32490.0
1618.T,2026-07-16,32430.0,32150.0
1618.T,2026-07-17,32000.0,31670.0
1618.T,2026-07-21,32370.0,33120.0
1619.T,2026-07-15,48860.0,49170.0
1619.T,2026-07-16,48480.0,48080.0
1619.T,2026-07-17,47900.0,46510.0
1619.T,2026-07-21,46700.0,46750.0
1620.T,2026-07-15,39020.0,39380.0
1620.T,2026-07-16,38810.0,38410.0
1620.T,2026-07-17,38140.0,38100.0
1620.T,2026-07-21,38210.0,38280.0
1621.T,2026-07-15,28935.0,28915.0
1621.T,2026-07-16,28550.0,29170.0
1621.T,2026-07-17,29520.0,29480.0
1621.T,2026-07-21,29785.0,29545.0
1622.T,2026-07-15,32930.0,33040.0
1622.T,2026-07-16,33100.0,33700.0
1622.T,2026-07-17,33330.0,33290.0
1622.T,2026-07-21,33400.0,33990.0
1623.T,2026-07-15,62900.0,64190.0
1623.T,2026-07-16,62770.0,61250.0
1623.T,2026-07-17,59250.0,58260.0
1623.T,2026-07-21,58260.0,60360.0
1624.T,2026-07-15,88740.0,89000.0
1624.T,2026-07-16,88350.0,87500.0
1624.T,2026-07-17,86110.0,82370.0
1624.T,2026-07-21,84840.0,86540.0
1625.T,2026-07-15,66770.0,66880.0
1625.T,2026-07-16,66100.0,64800.0
1625.T,2026-07-17,62800.0,62370.0
1625.T,2026-07-21,62460.0,63500.0
1626.T,2026-07-15,44720.0,44500.0
1626.T,2026-07-16,44380.0,44390.0
1626.T,2026-07-17,43950.0,43680.0
1626.T,2026-07-21,44060.0,44400.0
1627.T,2026-07-15,11330.0,11430.0
1627.T,2026-07-16,11310.0,11370.0
1627.T,2026-07-17,11310.0,11075.0
1627.T,2026-07-21,11320.0,11470.0
1628.T,2026-07-15,20960.0,21030.0
1628.T,2026-07-16,21005.0,20960.0
1628.T,2026-07-17,20980.0,21160.0
1628.T,2026-07-21,21305.0,21255.0
1629.T,2026-07-15,251.0,254.6999969482422
1629.T,2026-07-16,254.8000030517578,252.3000030517578
1629.T,2026-07-17,251.8000030517578,250.89999389648438
1629.T,2026-07-21,251.6999969482422,256.3999938964844
1630.T,2026-07-15,37900.0,37560.0
1630.T,2026-07-16,37490.0,38030.0
1630.T,2026-07-17,38160.0,38220.0
1630.T,2026-07-21,38220.0,38250.0
1631.T,2026-07-15,40910.0,41430.0
1631.T,2026-07-16,41400.0,40730.0
1631.T,2026-07-17,40620.0,38800.0
1631.T,2026-07-21,39270.0,40200.0
1632.T,2026-07-15,42670.0,42820.0
1632.T,2026-07-16,42700.0,42090.0
1632.T,2026-07-17,42090.0,41070.0
1632.T,2026-07-21,41580.0,42950.0
1633.T,2026-07-15,51900.0,53400.0
1633.T,2026-07-16,52400.0,51860.0
1633.T,2026-07-17,51860.0,51420.0
1633.T,2026-07-21,51420.0,52120.0
XLB,2026-07-15,50.65999984741211,50.5
XLB,2026-07-16,50.310001373291016,50.88999938964844
XLB,2026-07-17,50.79999923706055,50.529998779296875
XLB,2026-07-20,50.63999938964844,50.029998779296875
XLB,2026-07-21,50.5,50.099998474121094
XLC,2026-07-15,111.69999694824219,113.37999725341797
XLC,2026-07-16,113.5999984741211,112.6500015258789
XLC,2026-07-17,111.19999694824219,110.6500015258789
XLC,2026-07-20,110.81500244140625,110.80000305175781
XLC,2026-07-21,110.52999877929688,110.02999877929688
XLE,2026-07-15,56.939998626708984,56.5
XLE,2026-07-16,56.65999984741211,57.02000045776367
XLE,2026-07-17,57.95000076293945,57.68000030517578
XLE,2026-07-20,57.560001373291016,57.939998626708984
XLE,2026-07-21,58.15999984741211,58.5
XLF,2026-07-15,56.29999923706055,56.560001373291016
XLF,2026-07-16,56.7599983215332,56.75
XLF,2026-07-17,56.43000030517578,56.2599983215332
XLF,2026-07-20,56.29999923706055,56.040000915527344
XLF,2026-07-21,55.9900016784668,56.11000061035156
XLI,2026-07-15,180.77999877929688,180.05999755859375
XLI,2026-07-16,178.7899932861328,180.14999389648438
XLI,2026-07-17,178.25999450683594,179.41000366210938
XLI,2026-07-20,180.61000061035156,178.1199951171875
XLI,2026-07-21,179.50999450683594,178.66000366210938
XLK,2026-07-15,185.11000061035156,181.5800018310547
XLK,2026-07-16,179.0,177.52000427246094
XLK,2026-07-17,172.85000610351562,175.58999633789062
XLK,2026-07-20,177.19000244140625,175.7100067138672
XLK,2026-07-21,179.55999755859375,180.77999877929688
XLP,2026-07-15,83.0999984741211,83.47000122070312
XLP,2026-07-16,84.13999938964844,85.80999755859375
XLP,2026-07-17,86.79000091552734,85.19000244140625
XLP,2026-07-20,85.13999938964844,84.86000061035156
XLP,2026-07-21,84.43000030517578,84.05999755859375
XLRE,2026-07-15,44.61000061035156,44.560001373291016
XLRE,2026-07-16,44.709999084472656,45.459999084472656
XLRE,2026-07-17,45.68000030517578,45.41999816894531
XLRE,2026-07-20,45.334999084472656,45.22999954223633
XLRE,2026-07-21,45.279998779296875,45.20000076293945
XLU,2026-07-15,45.72999954223633,45.220001220703125
XLU,2026-07-16,45.2400016784668,45.470001220703125
XLU,2026-07-17,45.900001525878906,45.16999816894531
XLU,2026-07-20,45.33000183105469,44.939998626708984
XLU,2026-07-21,44.869998931884766,44.91999816894531
XLV,2026-07-15,157.3800048828125,158.2899932861328
XLV,2026-07-16,160.35000610351562,161.8000030517578
XLV,2026-07-17,161.80999755859375,161.08999633789062
XLV,2026-07-20,161.0,159.25
XLV,2026-07-21,157.52999877929688,160.25
XLY,2026-07-15,116.45999908447266,117.0
XLY,2026-07-16,117.12000274658203,117.33999633789062
XLY,2026-07-17,115.91000366210938,115.44000244140625
XLY,2026-07-20,116.22000122070312,114.61000061035156
XLY,2026-07-21,114.63999938964844,114.87000274658203
